2011	3432359
2011	3691118
2011	1451496
2011	3297229
2011	3571005
2011	1821412
2011	1421292
2011	1794184
2011	1894454
2011	1464520
2011	1479596
2011	1477919
2011	1429063
2011	3284099
2011	1429068
2011	3585017
2011	1451496
2011	4304377
2011	4238950
2011	1291554
2011	1978709
2011	2056093
2011	3069312
2011	3819939
2011	1299193
2011	4304377
2011	4238950
2011	1291554
2011	1978709
2011	2056093
2011	3069312
2011	3819939
2011	1299193
2011	1768184
2011	2346533
2011	1424630
2011	1461964
2011	1294208
2011	1309226
2011	1949811
2011	1461918
2012	3593931
2012	1437857
2012	2123597
2012	1306634
2012	1464303
2012	1300930
2012	1438584
2012	2132889
2012	1308777
2012	26437092
2012	1464526
2012	1297880
2012	1291864
2012	1448751
2012	1451563
2012	1482853
2012	1437857
2012	1433701
2012	1422286
2012	2033873
2012	3147497
2012	1421673
2012	1756582
2012	4719384
2012	1474405
2012	1292646
2012	3212965
2012	2969582
2012	2133469
2012	2157507
2012	3338879
2012	4011274
2012	3034034
2012	3205624
2012	10464211
2012	1481918
2012	5201846
2012	1460853
2012	4738005
2012	5165997
2012	10459823
2012	1457480
2012	1465461
2012	3290737
2012	10459716
2012	10605870
2012	1464067
2012	3335371
2012	1431962
2012	5226657
2012	10590563
2012	5226817
2012	3009150
2012	2051925
2012	2375931
2012	4861280
2012	4881236
2012	5226734
2012	10590564
2012	2051924
2012	4861283
2012	10459705
2012	3072124
2012	3072086
2012	3829499
2012	2042226
2012	3836100
2012	1309003
2012	2993846
2012	2132495
2012	2230905
2012	1308960
2012	3182944
2012	1865561
2012	1418834
2012	3205445
2012	1307843
2012	1466263
2012	2138427
2012	1307015
2012	2136260
2012	2136261
2012	2136259
2012	1466033
2012	10785228
2012	3277567
2012	1421676
2012	1307708
2012	1304659
2012	3102668
2012	2136824
2012	3990145
2012	1307332
2012	1292272
2012	3154825
2012	1968790
2012	1973459
2012	2567646
2012	1294194
2012	1292330
2012	1299103
2012	1302912
2012	1299436
2012	1303451
2012	1302941
2012	2159056
2012	4886326
2012	5088242
2012	1465463
2012	1292518
2012	1307535
2012	1433577
2012	1316698
2012	1303021
2012	1438338
2012	1482089
2012	1395546
2012	1422020
2012	1300894
2012	1438018
2012	1307970
2012	1962574
2012	1482080
2012	1851857
2012	1946877
2012	1412579
2012	1302642
2012	1483239
2012	3068210
2012	1307678
2012	3346527
2012	1293350
2012	1419052
2012	1434273
2012	1434272
2012	2995198
2012	4191644
2012	1309160
2012	3072159
2012	2334904
2012	1981242
2012	2131651
2012	1316580
2012	3626372
2012	1303526
2012	1303463
2012	1296581
2012	1422957
2012	2078989
2012	3007826
2012	2295854
2012	1323746
2012	2225607
2012	3193502
2012	1483218
2012	1864740
2012	2080554
2012	11625164
2012	2311159
2012	3901459
2012	1308810
2012	1293935
2012	3284392
2012	2028645
2012	1419942
2012	1291558
2012	1301900
2012	1858678
2012	1304660
2012	3008672
2012	1434269
2012	1306505
2012	1293391
2012	1307690
2012	1301898
2012	1308813
2012	1291580
2012	1291584
2012	1292048
2012	1303454
2012	1870044
2012	1401118
2012	5353077
2012	6110557
2012	1931727
2012	3665268
2012	4223304
2012	3113420
2012	6849056
2012	2246605
2012	3193264
2012	10561910
2012	10740288
2012	10796565
2012	3032543
2012	10583840
2012	1858095
2012	4097249
2012	10809476
2012	4707582
2012	1484900
2012	1298362
2012	3003092
2012	2003389
2012	3818585
2012	1308567
2012	3006327
2012	3321409
2012	1422917
2012	2059321
2012	1388180
2012	1304017
2012	1300894
2012	2208890
2012	1461981
2012	2145961
2012	1308306
2012	1394315
2012	1424629
2012	1465450
2012	1299884
2012	1388180
2013	3217165
2013	1441801
2013	3158432
2013	1471507
2013	3431735
2013	1292229
2013	1427266
2013	1466115
2013	1851906
2013	1883634
2013	24530628
2013	1438025
2013	1303148
2013	1303173
2013	1298389
2013	1293118
2013	1294584
2013	1292668
2013	1296753
2013	1300570
2013	1293389
2013	1303410
2013	1292215
2013	1300299
2013	1292401
2013	1304447
2013	2997052
2013	1308599
2013	1293530
2013	6384752
2013	1292214
2013	1294958
2013	1292349
2013	1297630
2013	1301459
2013	1309027
2013	1292335
2013	3637237
2013	1292223
2013	1309115
2013	2297265
2013	1309084
2013	1306843
2013	1303333
2013	2081376
2013	6396294
2013	1296736
2013	1945780
2013	1292208
2013	1292704
2013	1300265
2013	1472019
2013	1464595
2013	1299161
2013	1307690
2013	1463240
2013	1919225
2013	10456755
2013	1895272
2013	10467735
2013	3162138
2013	2084250
2013	1293150
2013	1316522
2013	1292226
2013	1293460
2013	2974278
2013	4164444
2013	5413813
2013	1767042
2013	2056653
2013	1306526
2013	1550450
2013	5972040
2013	3005442
2013	1301649
2013	2072848
2013	1306466
2013	1452437
2013	1759783
2013	1304817
2013	1291999
2013	1304826
2013	1302597
2013	1299005
2013	1295451
2013	1299204
2013	1937380
2013	1297550
2013	6019007
2013	3048124
2013	1297756
2013	1857099
2013	4838667
2013	1293964
2013	1295586
2013	1421933
2013	1302050
2013	1304975
2013	1306206
2013	1461403
2013	1301089
2013	6771529
2013	2081493
2013	2010972
2013	4313109
2013	4319218
2013	3179741
2013	3008244
2013	4206357
2013	3120852
2013	1792922
2013	1303034
2013	1904505
2013	1308097
2013	1292067
2013	1307697
2013	1291857
2013	1873750
2013	1292658
2013	1293237
2013	1308070
2013	1299042
2013	1305152
2013	1422040
2013	1299441
2013	1759548
2013	1424632
2013	1465463
2013	2378705
2013	2294203
2013	1466031
2013	1759386
2013	1302467
2013	1889242
2013	1304141
2013	1291843
2013	6837235
2013	6430835
2013	6985810
2013	1438652
2013	5503303
2013	1309173
2013	1293838
2013	3418187
2013	4058952
2013	1297715
2013	1981335
2013	3073124
2013	6390832
2013	1760622
2013	3158449
2013	1292646
2013	1292000
2013	3269068
2013	1295490
2013	1306303
2013	3077840
2013	6875451
2013	1416435
2013	2063533
2013	1308865
2013	1464885
2013	1293160
2013	1431980
2013	2065275
2013	1306626
2013	1756489
2013	2005841
2013	2063524
2013	3299241
2013	10538110
2013	3987389
2013	1291836
2013	2973543
2013	1308173
2013	2375792
2013	5969391
2013	5969389
2013	5969392
2013	5969394
2013	5969393
2013	5969395
2013	1917633
2013	1394315
2013	1482869
2013	5360889
2013	3094909
2013	7015714
2013	10521937
2013	4918501
2013	7001057
2013	10600295
2013	5327272
2013	4798707
2013	6033062
2013	6518638
2013	1295284
2013	1303184
2013	1294038
2013	1298207
2013	1295374
2013	1292328
2013	1302325
2013	1306548
2013	1292063
2013	1767888
2013	1294589
2013	2037961
2013	4935242
2013	1292656
2013	5990238
2013	1315316
2013	1440958
2013	3072284
2013	1461917
2013	2140014
2013	1294139
2013	1484750
2013	3072381
2013	1962965
2013	1301715
2013	1294411
2013	1297539
2013	1298399
2013	4300641
2013	1299247
2014	1305720
2014	3077791
2014	6887029
2014	1292504
2014	2044081
2014	1437775
2014	1292401
2014	3091572
2014	1316510
2014	1292328
2014	1401526
2014	1292679
2014	3768046
2014	11510453
2014	1306505
2014	3394878
2014	1291555
2014	1298112
2014	1291999
2014	4896894
2014	2138467
2014	1297880
2014	5919548
2014	1296266
2014	1308974
2014	1299686
2014	1295940
2014	1291863
2014	1306634
2014	1978709
2014	1401481
2014	1853768
2014	20415233
2014	3013553
2014	1304534
2014	1308047
2014	20020577
2014	10438426
2014	1303217
2014	1292547
2014	1300802
2014	1303839
2014	1307350
2014	1434275
2014	1472559
2014	1292218
2014	3749947
2014	2080572
2014	3135483
2014	1300275
2014	1292225
2014	1292233
2014	1300055
2014	1292969
2014	1292472
2014	1322848
2014	1292226
2014	1293936
2014	1296992
2014	1939759
2014	1770038
2014	1299616
2014	4071781
2014	1483988
2014	3443389
2014	1921583
2014	1919230
2014	6877520
2014	1293155
2014	4280102
2014	1945330
2014	1937502
2014	1959291
2014	3218765
2014	1293124
2014	2072848
2014	25716482
2014	21348876
2014	1293926
2014	1862151
2014	1307210
2014	10545939
2014	1794435
2014	1293350
2014	1295644
2014	1292208
2014	1401915
2014	1418001
2014	1292215
2014	1308162
2014	3592859
2014	1297227
2014	1304495
2014	1306970
2014	1295555
2014	1302325
2014	3217894
2014	1292063
2014	1412579
2014	1295451
2014	1307219
2014	4721293
2014	1292238
2014	1438652
2014	1297368
2014	1844413
2014	1292656
2014	1293179
2014	1291832
2014	1293863
2014	1291824
2014	4319218
2014	1766827
2014	2042437
2014	1307823
2014	1962116
2014	3007773
2014	6307447
2014	3231686
2014	4018288
2014	1401269
2014	1308366
2014	1298107
2014	1304826
2014	2062967
2014	2111619
2014	25853103
2014	1498825
2014	3726072
2014	1291557
2014	1292222
2014	10487226
2014	1300605
2014	1299365
2014	3008247
2014	1292052
2014	1291565
2014	1296778
2014	1297514
2014	1422942
2014	2464346
2014	3023164
2014	1292780
2014	1291864
2014	3077840
2014	1303459
2014	1395546
2014	3036460
2014	2138404
2014	1867787
2014	1294941
2014	1300093
2014	1305986
2014	14072900
2014	1307921
2014	1309083
2014	2132495
2014	1292065
2014	5308265
2014	1439890
2014	2336735
2014	2134296
2014	2382939
2014	1780256
2014	1418019
2014	1309069
2014	1456503
2014	4824245
2014	1292213
2014	1299398
2014	1292064
2014	1300185
2014	2076007
2014	2000689
2014	1466022
2014	1292206
2014	1303078
2014	3444553
2014	6852172
2014	10740237
2014	1291937
2014	1297009
2014	1307611
2014	10740236
2014	2159056
2014	1299292
2014	1306029
2014	1418570
2014	20270431
2014	25793385
2014	1292370
2014	2378705
2014	3011093
2014	1299362
2014	1306791
2014	25798252
2014	2988103
2014	1472563
2014	1299603
2014	3718782
2014	1309163
2014	1292211
2014	1307840
2014	1397546
2014	1329957
2014	1424325
2014	1297228
2014	3326761
2014	1291828
2014	1304530
2014	2053515
2014	1792933
2014	1293394
2014	1296011
2014	6786002
2014	4086853
2014	1298759
2014	3612641
2014	1293182
2014	2998253
2014	1781126
2014	1291549
2014	1296240
2014	1394488
2014	1298624
2014	1303536
2014	2157498
2014	1305607
2014	1306842
2014	1297000
2014	1292217
2014	1301646
2014	1308566
2014	1306497
2014	1776595
2014	23752714
2014	1310153
2014	1309070
2014	1439106
2014	3347104
2014	3078609
2014	1291877
2014	6124112
2014	3008469
2014	2344893
2014	1295865
2014	1292402
2014	1939201
2014	1920805
2014	1309012
2014	3792848
2014	4826415
2014	1401130
2014	2042279
2014	1763134
2014	1295647
2014	10833919
2014	10558422
2014	1793929
2014	1305224
2014	6425116
2014	24843611
2014	1306743
2014	1293838
2014	1293013
2014	3073124
2014	1780330
2014	2334904
2014	1315316
2014	1301465
2014	1857099
2014	3338851
2014	1298362
2014	1299193
2014	5360889
2014	6771529
2015	1394495
2015	1301171
2015	26353881
2015	25766754
2015	25958704
2015	26295860
2015	20514947
2015	25890005
2015	1297268
2015	1292401
2015	1306830
2015	1298128
2015	1296563
2015	1297046
2015	1293050
2015	1305088
2015	1308346
2015	25807345
2015	1307748
2015	1306548
2015	1304060
2015	1299213
2015	1300569
2015	1300930
2015	6521506
2015	6722879
2015	6985803
2015	1305543
2015	1482101
2015	25919910
2015	1292270
2015	1293145
2015	1307790
2015	26650752
2015	1304749
2015	1481912
2015	1925019
2015	1306801
2015	1481917
2015	1472907
2015	25884743
2015	1291835
2015	1388216
2015	26289126
2015	6801409
2015	3321409
2015	1438021
2015	2973543
2015	21359627
2015	10521701
2015	26366465
2015	1291832
2015	1900841
2015	1307639
2015	1299027
2015	1293817
2015	1466022
2015	4116952
2015	1293582
2015	1303547
2015	1307320
2015	1298915
2015	10741871
2015	24743696
2015	1416895
2015	1999622
2015	4301268
2015	1305986
2015	1297926
2015	1428208
2015	1299361
2015	1939759
2015	1424629
2015	5977784
2015	4063400
2015	1306889
2015	1300195
2015	1419294
2015	1443675
2015	1305181
2015	1299670
2015	3532588
2015	3427890
2015	1480381
2015	1848198
2015	2005723
2015	3027163
2015	1299238
2015	21961979
2015	1307890
2015	1800766
2015	1302821
2015	10774088
2015	1876476
2015	2344345
2015	1299320
2015	2333602
2015	1298199
2015	1303016
2015	1756582
2015	1301668
2015	25917973
2015	1300375
2015	1304571
2015	1297735
2015	1949812
2015	2027899
2015	25698399
2015	25964104
2015	25825709
2015	1298609
2015	1448743
2015	1297082
2015	25717552
2015	1302342
2015	1301217
2015	3562446
2015	1295643
2015	1478066
2015	1293532
2015	1308078
2015	2005841
2015	1300353
2015	1301169
2015	26602281
2015	26585855
2015	3199911
2015	4899425
2015	5150149
2015	5127465
2015	3532315
2015	1416706
2015	1300292
2015	1464535
2015	1303040
2015	1294570
2015	1306388
2015	1449845
2015	24719063
2015	2068073
2015	1298308
2015	1299107
2015	1303285
2015	7062367
2015	1297607
2015	1307772
2015	1292781
2015	1294477
2015	1292063
2015	1337290
2015	1304014
2015	1308127
2015	1299811
2015	1308074
2015	1301726
2015	1416435
2015	1304975
2015	1305092
2015	1292206
2015	1422971
2015	1309155
2015	1300919
2015	1291853
2015	1309046
2015	26549722
2015	1422917
2015	1433368
2015	1307427
2015	1295865
2015	1306029
2015	1875166
2015	1301771
2015	1304771
2015	1309015
2015	1305666
2015	1422024
2015	1291876
2015	26431592
2015	6879185
2015	25768089
2015	1482099
2015	1292229
2015	3217150
2015	3179741
2015	6872244
2015	1292067
2015	10508921
2015	1297009
2015	1309027
2015	1472019
2015	1783772
2015	1309115
2015	1478064
2015	4191644
2015	1307649
2015	1305085
2015	1907653
2015	3217169
2015	6985810
2015	1299687
2015	1293182
2015	25767503
2015	26266976
2015	26266978
2015	26266983
2015	25825863
2015	25972488
2015	26322787
2015	26278437
2015	25985574
2015	25867446
2015	25918596
2015	25955872
2015	4304402
2015	2284851
2015	6856067
2015	10553321
2015	1434269
2015	1947549
2015	1292348
2015	1292216
2015	1498818
2015	3025809
2015	1293391
2015	1300820
2015	3278811
2015	25853724
2015	1421933
2015	26383524
2015	1301898
2015	3744561
2015	1292262
2015	25980554
2015	3008469
2015	2224985
2015	1898223
2015	1308777
2015	1422020
2015	4838667
2015	1451911
2015	3250372
2015	24815932
2015	5908480
2015	2078989
2015	1296384
2015	1307150
2015	1855371
2015	1293964
2015	1867066
2015	26325366
2015	1302279
2015	1418194
2015	3836070
2015	5966609
2015	25791850
2015	2378705
2015	1297974
2015	1292468
2015	1291833
2015	1421807
2015	4146527
2015	1499008
2015	6801386
2015	1300945
2015	1296925
2015	1292286
2015	1482072
2015	3148068
2015	3072284
2015	20507271
2015	1309021
2015	1767042
2015	1419856
2015	1291822
2015	1431690
2015	1316537
2015	1295804
2015	1293818
2015	6859676
2015	4724560
2015	1308817
2015	3072086
2015	1291873
2015	5919538
2015	1961938
2015	4728076
2015	4798707
2015	1292047
2015	5150969
2015	1947266
2015	10767500
2015	6900092
2015	1858802
2015	10576419
2015	1306848
2015	10577869
2015	1303509
2015	3602096
2015	1308146
2015	1302912
2015	1292330
2015	1298944
2015	1302827
2015	3006772
2015	1292701
2015	4924142
2015	1296218
2015	2009392
2015	10760030
2015	1301753
2015	1305553
2015	3075287
2015	1305483
2015	1478398
2015	1482316
2015	1292049
2015	1300763
2015	1292343
2015	1484745
2015	1858799
2015	1293013
2015	1292062
2015	4935242
2015	2213597
2015	1308070
2015	4845728
2015	6048729
2015	6048727
2015	26253586
2015	19967496
2015	11537964
2015	2123597
2015	4281835
2015	2357317
2015	26301560
2015	25802874
2015	2008376
2015	1483429
2015	2154470
2015	2340860
2015	1498641
2015	2059622
2015	1294562
2015	1937852
2015	4922809
2015	3243000
2015	1418407
2015	5349359
2015	10430308
2015	2340950
2015	1438274
2015	1853770
2015	1292504
2015	3007825
2015	4116480
2015	1308833
2015	1293530
2015	3073124
2015	1301081
2015	25853715
2015	2147482
2015	1299578
2015	4195804
2015	10833882
2015	1307812
2015	1807966
2015	3022872
2015	1495917
2015	1463390
2015	1292287
2015	4097221
2015	1401962
2015	6425116
2015	26663071
2015	1306861
2015	2997052
2015	4319218
2015	1301715
2015	2464346
2015	1760622
2015	1294345
2015	1292279
2015	4282372
2015	26348784
2015	26348785
2015	26291399
2015	26348782
2015	26348781
2015	4097220
2015	10864754
2015	1920620
2015	1498632
2015	1305224
2015	1300337
2015	3780322
2015	2140658
2015	6309408
2015	1498719
2015	1301340
2015	1329969
2015	1296757
2015	1431732
2015	1308813
2015	3036460
2015	5912992
2015	1298522
2015	1298624
2015	1292703
2015	1307697
2015	3190766
2015	1766827
2015	1316627
2015	1301480
2015	1308774
2015	2294568
2015	1781126
2015	1297630
2015	4719384
2015	1421673
2015	2081376
2015	3734112
2015	1293935
2015	1298245
2015	1292656
2015	1308097
2015	1853752
2015	1440742
2015	1308755
2015	1294245
2015	1301890
2015	1306843
2015	1296909
2015	2028645
2015	1478280
2015	2041876
2015	1293124
2015	1293753
2015	1304660
2015	21348876
2015	1418200
2015	1303450
2015	3102668
2015	1307921
2015	1293394
2015	1309012
2015	3077840
2015	3008672
2015	1293237
2015	1299042
2015	1305152
2015	1292720
2015	1292217
2015	1292370
2015	3007773
2015	4066125
2015	2974278
2015	1300299
2015	4709671
2015	1783549
2015	1309163
2015	6887029
2015	1292780
2015	1304447
2015	1865561
2015	1308865
2015	3233761
2016	6549903
2016	3836070
2016	7015775
2016	1293350
2016	1451911
2016	6849056
2016	1300353
2016	6900092
2016	4066125
2016	10577869
2016	22733673
2016	1292271
2016	1306860
2016	1299877
2016	25730893
2016	4291275
2016	4193254
2016	4731050
2016	1297628
2016	1325958
2016	1316560
2016	10537891
2016	1440954
2016	2038379
2016	2356920
2016	1300955
2016	1900848
2016	1472913
2016	4059245
2016	3718269
2016	2148881
2016	3012013
2016	5279643
2016	1292224
2016	1309027
2016	25707701
2016	25700838
2016	1299362
2016	26831232
2016	10733574
2016	1296659
2016	19976774
2016	1438338
2016	1308810
2016	1293566
2016	4058952
2016	26324750
2016	1298107
2016	1291564
2016	1292218
2016	1291563
2016	4876722
2016	1306724
2016	1300820
2016	4282372
2016	3011308
2016	1950107
2016	1890572
2016	3012012
2016	1291549
2016	2044089
2016	20442988
2016	1305363
2016	3008244
2016	1498641
2016	1294047
2016	3070921
2016	1292281
2016	1306663
2016	1303078
2016	2148869
2016	19975328
2016	25697391
2016	1293155
2016	2325964
2016	1418752
2016	20254243
2016	1309016
2016	1397546
2016	1303341
2016	23415048
2016	25766535
2016	26125779
2016	1294941
2016	3562827
2016	2296816
2016	1297991
2016	1307321
2016	1369747
2016	25892603
2016	25767739
2016	2068474
2016	2056093
2016	4223334
2016	1302279
2016	1461370
2016	1853768
2016	2005723
2016	1781126
2016	3072124
2016	1900841
2016	6097775
2016	1865561
2016	1858802
2016	1293237
2016	2333799
2016	1296217
2016	2209573
2016	1920620
2016	6905169
2016	3123920
2016	1295527
2016	11537965
2016	25917973
2016	2357318
2016	1981242
2016	1307856
2016	1483429
2016	3804629
2016	2140726
2016	1295873
2016	1292208
2016	1299480
2016	24753687
2016	2357317
2016	1304659
2016	1291937
2016	3011051
2016	2303845
2016	25716096
2016	1295070
2016	1827042
2016	1292701
2016	1293182
2016	1301806
2016	5058433
2016	1303467
2016	26699819
2016	1466055
2016	25741290
2016	26430667
2016	5212124
2016	4827369
2016	2346497
2016	1460601
2016	25837799
2016	1949705
2016	5147602
2016	10590080
2016	26582012
2016	1829858
2016	26067821
2016	1455684
2016	6559181
2016	1465450
2016	2075412
2016	1937852
2016	1827342
2016	5999375
2016	3605411
2016	1294303
2016	11505245
2016	26766825
2016	5050158
2016	2209215
2016	25980222
2016	5075492
2016	5985922
2016	26433966
2016	4011672
2016	26706066
2016	1302210
2016	1303086
2016	1401208
2016	2255841
2016	2434764
2016	26200413
2016	3008469
2016	1305647
2016	1478398
2016	1421673
2016	1459399
2016	26356495
2016	5356172
2016	6425116
2016	1301867
2016	1294661
2016	1297024
2016	4728518
2016	21329470
2016	24743696
2016	1306506
2016	6971294
2016	1304310
2016	1903720
2016	2063528
2016	1424620
2016	1292533
2016	4030657
2016	1756073
2016	10747855
2016	26061902
2016	3793078
2016	26356496
2016	4739983
2016	1294570
2016	1303654
2016	25705507
2016	1470246
2016	1786463
2016	2993076
2016	4719384
2016	3111650
2016	2243557
2016	2346499
2016	1466329
2016	1303068
2016	1303174
2016	1463961
2016	26716933
2016	5107048
2016	1304253
2016	1323746
2016	1927369
2016	1292056
2016	4102971
2016	1304447
2016	26665828
2016	1292063
2016	1309160
2016	25890005
2016	1292343
2016	26337866
2016	1291835
2016	1424627
2016	1292214
2016	1292275
2016	10545939
2016	1294756
2016	1298697
2016	1303173
2016	1292222
2016	1293353
2016	1308857
2016	4839318
2016	5215279
2016	1461917
2016	1300930
2016	2156235
2016	1306130
2016	25843022
2016	25766754
2016	1292401
2016	10438582
2016	3072284
2016	4886326
2016	1441801
2016	2156194
2016	1306830
2016	1293950
2016	1297874
2016	1296390
2016	26106958
2016	1297375
2016	3024173
2016	1947283
2016	26293468
2016	24153250
2016	2156231
2016	21329861
2016	1293172
2016	1292349
2016	20020577
2016	1299131
2016	1431732
2016	1291841
2016	5347114
2016	1301502
2016	5088107
2016	3230459
2016	1437096
2016	1461918
2016	1292226
2016	26452846
2016	1308741
2016	1301717
2016	1295467
2016	26253586
2016	3715082
2016	5088242
2016	1293767
2016	1295452
2016	1298506
2016	1304026
2016	2296023
2016	2974278
2016	10430306
2016	10430307
2016	1298467
2016	3275168
2016	1300019
2016	24529346
2016	25863906
2016	1417947
2016	1299383
2016	11593132
2016	22254890
2016	1305902
2016	1293204
2016	4206357
2016	3006309
2016	2333601
2016	21624974
2016	24750126
2016	6786002
2016	10793610
2016	20388224
2016	21941804
2016	1298128
2016	1291992
2016	26637930
2016	10600292
2016	5413813
2016	22011074
2016	25785812
2016	1293908
2016	26779139
2016	3069861
2016	1291873
2016	23011206
2016	24870808
2016	1296792
2016	26756296
2016	2340953
2016	1292780
2016	3278811
2016	25794230
2016	24312921
2016	1303559
2016	1419136
